Gamepage Magic X70 Lite I5-3470 16gb Ram 256gb Ssd 1tb Hdd Gtx1050ti Masaüstü Oyuncu Bilgisayarý GMP-MGX70L ;https://www.trendyol.com//gamepage/magic-x70-lite-i5-3470-16gb-ram-256gb-ssd-1tb-hdd-gtx1050ti-masaustu-oyuncu-bilgisayari-p-441573507?boutiqueId=619646&merchantId=553113&advertItems=eyJhZHZlcnRJZCI6IjRkOGVhNTRmLTdmMjYtNDM4MS04YjQ5LTg1ZjJiNmNhZGE4NyIsInNvcnRpbmdTY29yZSI6Mi4xMTAyMjMxNDQ5MSwiYWRTY29yZSI6Ny4wMzQwNzcxNDk3LCJhZFNjb3JlcyI6eyIxIjo3LjAzNDA3NzE0OTcsIjIiOjcuMDM0MDc3MTQ5N30sImNwYyI6MC4zLCJtaW5DcGMiOjAsImVDcGMiOjAuMjk5ODA2MTgzMzk4MTkzNSwiYWR2ZXJ0U2xvdCI6MzM1LCJvcmRlciI6MjAsInNlYXJjaFRlcm0iOiJiaWxnaXNheWFyIiwiYXR0cmlidXRlcyI6IixTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLEZsYXNoU2FsZXNfMSxTdWdnZXN0aW9uQmFkZ2VzX0EifQ==;Gamepage;7147.33;ÝBC BÝLÝÞÝM;5.0;-;1 Deðerlendirme;11 Soru & Cevap;[gayet iyi bir bilgisayar her hangi bir sorun yok firmayý teþekkür ediyorum gayet iyi bir bilgisayar her hangi bir sorun yok firmayý teþekkür ediyorum];Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 256 GB Ekran Kartý: Nvidia GeForce GTX1050 Ti Kapasite: 1 TB Ýþlemci Tipi: Intel Core i5 Baðlantýlar: HDMI Cihaz Aðýrlýðý: 2 - 4 kg Ekran Kartý Bellek Tipi: GDDR5 Ekran Kartý Tipi: Harici Optik Sürücü Tipi: Yok Temel Ýþlemci Hýzý (GHz): 3.2 Arttýrýlabilir Azami Bellek: 16 GB Ýþletim Sistemi: Windows Ýþlemci Nesli: 3. Nesil Ýþlemci Çekirdek Sayýsý: 4 Beden: Tek Ebat Ekran Kartý Hafýzasý: 4 GB Power Supply: 350 - 500 W Ýþlemci Frekansý: 3.00 GHz üstü Garanti Tipi: Resmi Distribütör Garantili Ýþlemci Modeli: Ý5-3470 Okula Dönüþ: Üniversite Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl
"HP 14s-dq3005nt 4g6c2ea04 N4500 8gb 256ssd 14"" Hd W10h Taþýnabilir Bilgisayar T10339D ";https://www.trendyol.com//hp/14s-dq3005nt-4g6c2ea04-n4500-8gb-256ssd-14-hd-w10h-tasinabilir-bilgisayar-p-465604399?boutiqueId=61&merchantId=106664;HP;7.369;Teknoraks;3.0;-;2 Deðerlendirme;8 Soru & Cevap;[güzel paketleme daha denemedim güzel paketleme daha denemedim Beðenmedim];Ýþlemci Tipi: Intel Celeron Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 256 GB Ýþletim Sistemi: Windows Ekran Kartý: Intel UHD Graphics Garanti Tipi: Resmi Distribütör Garantili Ekran Boyutu: 14 inç Çözünürlük: 1366 x 768 Kullaným Amacý: Ofis - Ýþ Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: Belirtilmemiþ Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: Belirtilmemiþ Ýþlemci Nesli: Belirtilmemiþ Ýþlemci Çekirdek Sayýsý: 2 Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Siyah Klavye: Q Türkçe Ekran Kartý Bellek Tipi: SD Çözünürlük Standartý: HD Ready (HD) Garanti Süresi: 2 Yýl
LENOVO Thinkpad E14 Amd Ryzen 7-5700u 16 Gb 256 Gb Ssd 14freedos 20y7s042003 20Y7S042003 ;https://www.trendyol.com//lenovo/thinkpad-e14-amd-ryzen-7-5700u-16-gb-256-gb-ssd-14-freedos-20y7s042003-p-457035672?boutiqueId=61&merchantId=114271&advertItems=eyJhZHZlcnRJZCI6Ijg5YzFjNmEzLTBlNzEtNGU2My04MDdlLWI3ZGIxNWUyODMyYiIsInNvcnRpbmdTY29yZSI6Mi45NzY5NDQzNTMwNjUsImFkU2NvcmUiOjYuNjE1NDMxODk1NywiYWRTY29yZXMiOnsiMSI6Ni42MTU0MzE4OTU3LCIyIjo2LjYxNTQzMTg5NTd9LCJjcGMiOjAuNDUsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC40NDkzNDYzOTY5ODQzMjg0LCJhZHZlcnRTbG90IjoxOTYsIm9yZGVyIjoxMSwic2VhcmNoVGVybSI6ImJpbGdpc2F5YXIiLCJhdHRyaWJ1dGVzIjoiLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsRmxhc2hTYWxlc18xLFN1Z2dlc3Rpb25CYWRnZXNfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLEZsYXNoU2FsZXNfMSxTdWdnZXN0aW9uQmFkZ2VzX0EifQ==;LENOVO;14799.99;notebookstore;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ryzen 7 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 256 GB Ýþletim Sistemi: Free Dos Ekran Kartý: AMD Radeon Graphics Garanti Tipi: Resmi Distribütör Garantili Ekran Boyutu: 14 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Ofis - Ýþ Cihaz Aðýrlýðý: Belirtilmemiþ Ekran Yenileme Hýzý: 360 Hz Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: 5700U Ýþlemci Nesli: Belirtilmemiþ Ýþlemci Çekirdek Sayýsý: 8 Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Siyah Optik Sürücü Tipi: Yok Klavye: Q Türkçe Ekran Kartý Bellek Tipi: DDR Çözünürlük Standartý: Full HD (FHD) Garanti Süresi: 2 Yýl
"IZOLY Eleven I7-860 2.80ghz 16gb 128ssd+320gb Hdd Gt730 4gb 19"" Fhd Argb Oyuncu Masaüstü Bilgisayarý ST02449 ";https://www.trendyol.com//izoly/eleven-i7-860-2-80ghz-16gb-128ssd-320gb-hdd-gt730-4gb-19-fhd-argb-oyuncu-masaustu-bilgisayari-p-81450060?boutiqueId=61&merchantId=123676;IZOLY;6489.02;Ýzoly;4.4;en çok favorilenen 5. ürün;26 Deðerlendirme;454 Soru & Cevap;[ürün fiyatina göre çok iyi özellikleri çok güzel çok hýzlý oyun ve iþ için almýþtým LoL oynuyorum sýklýkla ve yüksek grafiklerde 130-140 fps ile oynayabiliyorum. ek olarak müþteri hizmetleri çok yardýmcý oldu her þeyde ürün fiyatina göre çok iyi özellikleri çok güzel çok hýzlý oyun ve iþ için almýþtým LoL oynuyorum sýklýkla ve yüksek grafiklerde 130-140 fps ile oynayabiliyorum. ek olarak müþteri hizmetleri çok yardýmcý oldu her þeyde izoly çok teþekkür ederim bilgisayarým geldi beklentimden daha iyi Çocuklar bayýldý. Oðlum için aldýk çok beðendi. Paketleme ve teslimat çok iyi ürün gayet guzel];Ekran Kartý: AMD Radeon R7 240 Kapasite: 320 GB Ram (Sistem Belleði): 16 GB Ýþlemci Tipi: Intel Core i7 SSD Kapasitesi: 128 GB Arttýrýlabilir Azami Bellek: 16 GB Baðlantýlar: HDMI Cihaz Aðýrlýðý: 4 kg ve Üstü Ekran Boyutu: 22 - 24 inç Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 4 GB Panel Tipi: IPS Ram (Sistem Belleði) Tipi: DDR3 Ekran Kartý Bellek Tipi: DDR3 Garanti Tipi: Resmi Distribütör Garantili Kullaným Amacý: Oyun Çözünürlük Standartý: Full HD (FHD) Temel Ýþlemci Hýzý (GHz): 2.8 Çözünürlük: 1366 x 768 Ýþlemci Frekansý: 3.00 GHz üstü Ýþlemci Çekirdek Sayýsý: 4 Ýþlemci Nesli: Belirtilmemiþ Þarjlý Kullaným Süresi: 6 Saat ve Üstü Power Supply: 500 W ve üstü Optik Sürücü Tipi: Yok Ýþletim Sistemi: Free Dos Renk: Siyah HDMI: Var Klavye: RGB Dokunmatik Ekran: Yok Ekran Yenileme Hýzý: 60 Hz Ýþlemci Modeli: 860 Okula Dönüþ: Üniversite Garanti Süresi: 2 Yýl
LENOVO Ideapad 3 82h802rltx I5 1135g7 8gb 256gb Ssd 15.6 Windows 11 Home Taþýnabilir Bilgisayar 82H802RLTX ;https://www.trendyol.com//lenovo/ideapad-3-82h802rltx-i5-1135g7-8gb-256gb-ssd-15-6-windows-11-home-tasinabilir-bilgisayar-p-368259321?boutiqueId=618568&merchantId=648087;LENOVO;12.289;Electrade;4.7;-;6 Deðerlendirme;38 Soru & Cevap;[Çok çokk güzel beklentimizi karþýladý þimdilik memnunuz. Çok kullanýþlý bir bilgisayar. gayet guzel hizli bir pc paketleme ve kargolamada cok bizli ve guvenilir bi swkilde geldi Ýstediðim urun oldukça uygun bi fiyata elime ulaþtý.];Ýþlemci Tipi: Intel Core i5 Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 256 GB Ýþletim Sistemi: Windows Ekran Kartý: Intel UHD Graphics Ekran Boyutu: 156 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Ev - Okul Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: Belirtilmemiþ Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: 1135G7 Ýþlemci Nesli: 11. Nesil Ýþlemci Çekirdek Sayýsý: 2 Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Siyah Garanti Tipi: Lenovo Türkiye Garantili Optik Sürücü Tipi: Yok Klavye: Q Türkçe Ekran Kartý Bellek Tipi: DDR4 Çözünürlük Standartý: Full HD (FHD) Garanti Süresi: 2 Yýl
"Zeiron Avanti Ix32 I3-10100f 16gb 512gb Nvme M.2+320gb Rx550 23.8"" Oyuncu Masaüstü Bilgisayar ZRN-AVÝ32 ";https://www.trendyol.com//zeiron/avanti-ix32-i3-10100f-16gb-512gb-nvme-m-2-320gb-rx550-23-8-oyuncu-masaustu-bilgisayar-p-463523503?boutiqueId=61&merchantId=127037&advertItems=eyJhZHZlcnRJZCI6IjU0NDM5ZWU4LTY5MTEtNGI4My1iMmJlLTcyOWM3NGEyN2U2YyIsInNvcnRpbmdTY29yZSI6NC41MDI1NTY0MDE5NTcsImFkU2NvcmUiOjEwLjQ3MTA2MTM5OTksImFkU2NvcmVzIjp7IjEiOjEwLjQ3MTA2MTM5OTksIjIiOjEwLjQ3MTA2MTM5OTl9LCJjcGMiOjAuNDMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC40MjkzMTE2NzM5ODQ0NDc1LCJhZHZlcnRTbG90Ijo1NSwib3JkZXIiOjIwLCJzZWFyY2hUZXJtIjoiYmlsZ2lzYXlhciIsImF0dHJpYnV0ZXMiOiIsU3VnZ2VzdGlvbl9BLFJlbGV2YW5jeV8xLEZpbHRlclJlbGV2YW5jeV8xLExpc3RpbmdTY29yaW5nQWxnb3JpdGhtSWRfMSxTbWFydGxpc3RpbmdfMixGbGFzaFNhbGVzXzEsU3VnZ2VzdGlvbkJhZGdlc19BIn0=;Zeiron;11849.9;CÝTY BÝLÝÞÝM;5.0;-;3 Deðerlendirme;6 Soru & Cevap;[AÞIRI ÝYÝ çok güzel paketlenmiþ valo gta v vs rahat oynatýyo fps oyunlarýnda mükemmel performans paketleme kargo çok çok iyi hakkýný vermiþler paranýz çöp olmaz PÝRÝZE TAK OYNAMAYA BAÞLA AÞIRI ÝYÝ çok güzel paketlenmiþ valo gta v vs rahat oynatýyo fps oyunlarýnda mükemmel performans paketleme kargo çok çok iyi hakkýný vermiþler paranýz çöp olmaz PÝRÝZE TAK OYNAMAYA BAÞLA Çok beðendim gerçekten fiyat ve performans çok üst düzeyde bu kadar iyi beklemiyordum fakat yanýlmýþým sipariþim çok hýzlý elime ulaþtý ve paketleme özenli ve dikkatli yapýlmýþ hiç sorunsuz kullanmaya baþladým fps sorunum olmuyor emeðinize saðlýk teþekkür ederim saygýlar..?????? Bilgisayar güzel paketlenmiþti gereksinimlerine raðmen fiyatý uygun baþlýkta yazýlan kulaklýk klavye mause mause pad ve hoperlorleri ayrý ayrý kutulara konulup gönderildi bilgisayarý kurdum çalýþtýrdým sorunsuz çalýþýyor bilgisayat kasasý hafif ve sessiz çalýþýyor gönderen firmada saolsunlar aradýlar sorun varmý yokmu diye gönül rahatlýðýyla alabilirsiniz];"Ekran Kartý: AMD Radeon RX 550 Kapasite: 320 GB Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Ýþlemci Tipi: Intel Core i3 Arttýrýlabilir Azami Bellek: 32 GB Baðlantýlar: HDMI Cihaz Aðýrlýðý: 4 kg ve Üstü Ekran Kartý Bellek Tipi: GDDR5 Ekran Kartý Hafýzasý: 4 GB Panel Tipi: IPS Çözünürlük Standartý: Full HD (FHD) Ekran Boyutu: 24"" / 61 Ekran Ekran Kartý Tipi: Harici Kullaným Amacý: Oyun Garanti Tipi: Zeiron Türkiye Garantili Ýþlemci Frekansý: 3.00 GHz üstü Power Supply: 500 W ve üstü Optik Sürücü Tipi: Yok Çözünürlük: 1920 x 1080 Ýþlemci Nesli: 10. Nesil Ýþletim Sistemi: Free Dos Ýþlemci Çekirdek Sayýsý: 4 Renk: Siyah HDMI: Var Klavye: RGB Ýþlemci Modeli: 10100F Okula Dönüþ: Üniversite Garanti Süresi: 2 Yýl"
Monster Abra A5 V17.1 Intel Core I5-11400h 8gb Ram 500gb Ssd 4gb Rtx3050 Freedos 15.6 Fhd 144hz ABRA A5 V17.1 ;https://www.trendyol.com//monster/abra-a5-v17-1-intel-core-i5-11400h-8gb-ram-500gb-ssd-4gb-rtx3050-freedos-15-6-fhd-144hz-p-117541676?boutiqueId=61&merchantId=105286;Monster;17.199;Monster Notebook;4.7;-;135 Deðerlendirme;338 Soru & Cevap;[Çok güzel ve kullanýþlý. Zaman geçtikçe güncellerim Çok güzel ve kullanýþlý. Zaman geçtikçe güncellerim Ýndirimle çok uyguna aldýk süper cihaz. gerçekten çok güzel bir ürün ben indirimdeyken almýþtým ve baya memnunum ürün gayet iyi 4 günde elime ulaþtý efsane bir paketlenme yapýlmýþtý hediye çanta ve flash mutlu etti çok araþtýrdýk sonunda buna karar verdik kullandýkxs yorum güncellerim];Ýþlemci Tipi: Intel Core i5 Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 500 GB Ýþletim Sistemi: Free Dos Garanti Tipi: Resmi Distribütör Garantili Ekran Kartý: Nvidia GeForce RTX 3050 Ekran Boyutu: 156 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Oyun Cihaz Aðýrlýðý: 2 - 4 kg Þarjlý Kullaným Süresi: 3 Saat ve Altý Ekran Yenileme Hýzý: Belirtilmemiþ Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 4 GB Ýþlemci Modeli: 11400H Ýþlemci Nesli: 11. Nesil Ýþlemci Çekirdek Sayýsý: Belirtilmemiþ Kapasite: 500 GB Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Panel Tipi: IPS Ram (Sistem Belleði) Tipi: Belirtilmemiþ Renk: Siyah Optik Sürücü Tipi: Yok Baðlantýlar: Bluetooth Klavye: Q Türkçe Ekran Kartý Bellek Tipi: GDDR6 Çözünürlük Standartý: Full HD (FHD) Garanti Süresi: 2 Yýl
ASUS X415ja 10.nesil Core I7 1065g7-8gb-512gb Ssd-14inc-freedos. X415JA-EK1654 ;https://www.trendyol.com//asus/x415ja-10-nesil-core-i7-1065g7-8gb-512gb-ssd-14inc-freedos-p-266482656?boutiqueId=618568&merchantId=361494;ASUS;12.750;DÝJÝ PAZARLAMA;4.1;-;7 Deðerlendirme;17 Soru & Cevap;[Çok memnun kaldým. muhteþem tek kelime ile harika þarji çabuk bitiyor . Merak edenler için Windows yüklü gelmiyor.Kendiniz halletmelisiniz. Alt kýsýmda eski tip tek soðutucu fan var ve oldukça küçük bu noktada sýkýntý verebilir. Klavye kýsmý çok plastik görünümde . Basit günlük iþler dýþýnda performanslý bir kullaným saðlayacak bir ürün  deðil bu yüzden iade ettim. Ürüne göre fiyat fazla .Biraz fiyat farký ile daha iyi bir þey alýnabilir. Gayet güzel paketlenmiþti. Teþekkürler vatan bilgisayar.];Ýþlemci Tipi: Intel Core i7 Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Free Dos Ekran Kartý: Intel UHD Graphics Hard Disk Kapasitesi: 500 GB Garanti Tipi: Resmi Distribütör Garantili Ekran Boyutu: 14 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Ofis - Ýþ Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: Belirtilmemiþ Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: 1065G7 Ýþlemci Nesli: 10. Nesil Ýþlemci Çekirdek Sayýsý: 4 Kapasite: Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Gümüþ Temel Ýþlemci Hýzý (GHz): 1.3 Optik Sürücü Tipi: Yok Baðlantýlar: HDMI Klavye: Q Türkçe Ekran Kartý Bellek Tipi: DDR4 Çözünürlük Standartý: Full HD (FHD)
ACER Nitro 5 An515-45-r9qx R5 5600h 16gb 512gb Ssd Rtx3060 Dos 15.6 Fhd 144hz Nh.qbcey.00a+çanta Mouse NH.QBCEY.00A+ÇM ;https://www.trendyol.com//acer/nitro-5-an515-45-r9qx-r5-5600h-16gb-512gb-ssd-rtx3060-dos-15-6-fhd-144hz-nh-qbcey-00a-canta-mouse-p-471072313?boutiqueId=61&merchantId=106740;ACER;22.399;Teknorya;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ryzen 5 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Free Dos Ekran Kartý: Nvidia GeForce RTX3060 Çözünürlük: 1920 x 1080 Ekran Yenileme Hýzý: 144 Hz Ekran Boyutu: 156 inç Kullaným Amacý: Oyun Cihaz Aðýrlýðý: 2 - 4 kg Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 6 GB Ýþlemci Modeli: 5600H Ýþlemci Çekirdek Sayýsý: 6 Ýþlemci Nesli: 5. Nesil Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Panel Tipi: IPS Çözünürlük Standartý: Full HD (FHD) Ram (Sistem Belleði) Tipi: DDR4 Garanti Tipi: ACER Türkiye Garantili Ekran Kartý Bellek Tipi: GDDR6 Temel Ýþlemci Hýzý (GHz): 3.3 Klavye: RGB Türkçe Maksimum Ýþlemci Hýzý (GHz): 4.2 Garanti Süresi: 2 Yýl Renk: Siyah
MSI KATANA GF76 11UD-875TR I7-11800H 16GB RAMRTX3050TI GDDR6 4GB 1TB SSD 17.3 FHD 144Hz W11 ;https://www.trendyol.com//msi/katana-gf76-11ud-875tr-i7-11800h-16gb-ramrtx3050ti-gddr6-4gb-1tb-ssd-17-3-fhd-144hz-w11-p-475819420?boutiqueId=619507&merchantId=118442;MSI;29.999;GpnTeknoloji;5.0;-;1 Deðerlendirme;5 Soru & Cevap;[Kaliteli ürün Kaliteli ürün];Ýþlemci Tipi: Intel Core i7 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 1 TB Ýþletim Sistemi: Windows Çözünürlük: 1920 x 1080 Ekran Yenileme Hýzý: 144 Hz Ekran Kartý: Nvidia GeForce RTX 3050 Ti Ekran Boyutu: 173 inç Kullaným Amacý: Oyun Cihaz Aðýrlýðý: 2 - 4 kg Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 4 GB Ýþlemci Modeli: 11800H Ýþlemci Çekirdek Sayýsý: 8 Ýþlemci Nesli: 11. Nesil Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Çözünürlük Standartý: Full HD (FHD) Ram (Sistem Belleði) Tipi: DDR4 Garanti Tipi: MSI Türkiye Garantili Baðlantýlar: Bluetooth Ekran Kartý Bellek Tipi: GDDR6 Klavye: Q Türkçe Garanti Süresi: 2 Yýl Renk: Siyah
"IZOLY N12x Ý5-3470 16GB 256SSD+500GB GT740 24"" Oyuncu Masaüstü Bilgisayarý ST02469 ";https://www.trendyol.com//izoly/n12x-i5-3470-16gb-256ssd-500gb-gt740-24-oyuncu-masaustu-bilgisayari-p-79467322?boutiqueId=619507&merchantId=123676;IZOLY;7649.03;Ýzoly;4.3;en çok favorilenen 1. ürün;117 Deðerlendirme;3045 Soru & Cevap;"[Bilgisayar Çok Güzel Fiyatýda Uygun Hiçbir Sorunu Çýkmadý Güvenerek Alabilirsiniz Oyunlar Ýse Þu Þekilde Oynanýr ; GTA 5 - 45 FPS  Pubg Mobile - 60-90 FPS  Valorant - 90 Fps Bilgisayar Çok Güzel Fiyatýda Uygun Hiçbir Sorunu Çýkmadý Güvenerek Alabilirsiniz Oyunlar Ýse Þu Þekilde Oynanýr ; GTA 5 - 45 FPS  Pubg Mobile - 60-90 FPS  Valorant - 90 Fps arkadaþlar merhaba izoly tarafýndan gelen oyun bilgisayarým sorunsuz ve sýkýntýsýz bir þekilde kuruldu ve test edildi. aktif olarak kullanýyorum. sipariþ edip gönül rahatlýðýyla kullanabilirsiniz. avantajlý yönleri; temiz kargolama+ve sorunsuz ekipman+hýzlý teslimat. dezavantajlý yönleri ise; anakart iþlemci ekran kartý sistemsel olarak baya geride kalmýþ yani demek istediðim. 4 gb ekran kartý takýlý geliyor 4gb bir ekran kartýnýn en uygun fiyatlý olaný iþlemci ve anakart ayný þekilde nerden baksanýz i5 3470 10 yýllýk bir iþlemci ekran kartý k ürün elime  çok hýzlý ulaþdý ürün çok güzel tavsiye edilir Bilgisayarý iþ yerime ganyan ve iddaa oyunlarý için aldým. ürün performans bakýmýndan çok iyi 2 günde elimize ulaþtý hiç bir sorun yaþamadýk paketleme gayet iyi ..firmanýn sizinle iletiþime geçmesi çok iyi firma iþyerime yakýn olmasýndan dolayý firmayý kendi gözlerimle gördüm müþteri temsilcisi olsun teknik servis elemanlarý hepsi mükemmel insanlar her konuda yardýmcý oluyorlar.  Ýddaa ve ganyan müþterilerim bilgisayarlardan memnun kaldýklarý için izoly markasýndan toplamda 2 farklý modelden  4  adet bilgisayar aldým. Þu an sorunsuz bir þekilde ürünü oðlum için aldým çok güzel paketleme çok güzel bir bilgisayar oðlum çok beðendi]";Kapasite: 500 GB Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 256 GB Ýþlemci Tipi: Intel Core i5 Baðlantýlar: HDMI Panel Tipi: IPS Arttýrýlabilir Azami Bellek: 16 GB Beden: Tek Ebat Cihaz Aðýrlýðý: 4 kg ve Üstü Optik Sürücü Tipi: Yok Ekran Kartý Bellek Tipi: DDR3 Temel Ýþlemci Hýzý (GHz): 3.6 Ekran Boyutu: 25 + inç Þarjlý Kullaným Süresi: 4-6 Saat Çözünürlük Standartý: Full HD (FHD) Ýþlemci Nesli: 3. Nesil Çözünürlük: 1920 x 1080 Ekran Kartý: Nvidia Geforce GT 740 Ekran Kartý Tipi: Harici Ýþlemci Frekansý: 3.00 GHz üstü Ram (Sistem Belleði) Tipi: DDR3 Ýþlemci Çekirdek Sayýsý: 4 Power Supply: 500 W ve üstü Ekran Kartý Hafýzasý: 4 GB Ýþletim Sistemi: Free Dos HDMI: Var Garanti Tipi: Resmi Distribütör Garantili Klavye: RGB Ekran Yenileme Hýzý: 75 Hz Ýþlemci Modeli: Ý5-3470 Okula Dönüþ: Üniversite Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl Hard Disk Kapasitesi: HDD Yok
"LENOVO Ip5 82ln00r8tx R5-5500u 16gb 512gb 15.6"" Free Dos 82LN00R8TX ";https://www.trendyol.com//lenovo/ip5-82ln00r8tx-r5-5500u-16gb-512gb-15-6-free-dos-p-366368929?boutiqueId=619507&merchantId=124551;LENOVO;11.153;Garaj Online Elektronik;4.5;-;4 Deðerlendirme;45 Soru & Cevap;[mükemmel bir ürün 1 günde elime ulaþtý. Fiyat performans ürünü w11 kurdum gayet hýzlý çalýþýyor. Tavsiye ederim. ???????????? Ürünün type c ile þarj edilebildiðini söylemiþlerdi almadan önce ama denedim type c ile þarj olmuyor];Ýþlemci Tipi: AMD Ryzen 5 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Free Dos Ekran Kartý: AMD Ekran Boyutu: 156 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Ofis - Ýþ Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: 60 Hz Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: 5500U Ýþlemci Nesli: Belirtilmemiþ Ýþlemci Çekirdek Sayýsý: 6 Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Gri Garanti Tipi: Lenovo Türkiye Garantili Optik Sürücü Tipi: Yok Klavye: Q Türkçe Ekran Kartý Bellek Tipi: Belirtilmemiþ Çözünürlük Standartý: Full HD (FHD) Garanti Süresi: 2 Yýl
