MSI GP76 LEOPARD 11UH-1007XTR I7-11800H 16GB DDR4 RTX3080 GDDR6 8GB 1TB SSD 17.3 FHD 144Hz DOS ,59999,4.0,500,16,Intel Core i7,136,Free Dos,indirimdehepsi,MSI
"ASUS Tuf Gaming Fa507rm-hn052a14 Amd Ryzen 7 6800h 32gb 1tb Ssd Rtx3060 Windows 10 Home 15.6"" HN052A14 ",35122,5.0,500,16,Intel Core i7,136,Free Dos,ARCADÝA E-TÝCARET TEKNOLOJÝ SAN VE TÝC L,ASUS
Casper Excalibur G770.1245-BVH0X-B Intel Core i5-12450H 16 GB RAM 500 GB SSD 4GB GTX 1650 Freedos ,17099,4.0,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
ASUS F543ma-gq1350 Intel N4020 4gb Ram 1tb Hdd 15.6 Inç Freedos F543MA-GQ1350 ,5699,2.4,500,16,Intel Core i7,136,Free Dos,Teknolojist,ASUS
"ACER Nitro 5 AN515-58 Corei7 12700H 16GB 512GB SSD 3070Ti 8GB FDOS 15.6"" FHD Notebook NH.QFSEY.002 ",37999,4.0,500,16,Intel Core i7,136,Free Dos,Bozdan Teknoloji,ACER
"ASUS Ux3402za-km701w Intel I7-1260p 16gb Ram 1tb Ssd 14"" 2.8k Oled W11 Numberpad Notebook 125036556 ",35999,4.0,500,16,Intel Core i7,136,Free Dos,Teknosa,ASUS
LENOVO V50t Intel Core I5-10400 16 Gb 512 Gb Ssd 4gb Rx550x Freedos 11qe003dtx012 11QE003DTX012 ,12519,4.0,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
ASUS Zenbook Pro 14 Duo Oled - I7-12700h - 14.5 2.8k Touch 16gb 1tb Ssd – Q Us Ing. Klavye – W11p UX8402ZA-M3027X ,46170,5.0,500,16,Intel Core i7,136,Free Dos,Techmind,ASUS
BigGameX Rm66 I3-10100f 32gb 512gb Ssd 4gb Rx550 23.8 Curved Oyuncu Masaüstü Bilgisayarý RM66 ,11899,4.0,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"ASUS Tuf Gaming F15 Fx506lhb-hn348a3 I5-10300h 16gb 512ssd Gtx1650 15.6"" Fullhd Freedos Taþýnabilir T17202C ",17463,4.0,500,16,Intel Core i7,136,Free Dos,ARTELÝNE,ASUS
"Zeiron Sirius X32 I5-3470 16gb 512gb Ssd Gtx1050ti 24"" 144hz Oyuncu Masaüstü Bilgisayar ZRN-SRSX32 ",10749,4.8,500,8,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"Apple Macbook Pro 13"" M1 8gb 256gb Ssd Uzay Grisi Dizüstü Bilgisayar (Apple Türkiye Garantili) MYD82TU/A ",24889,4.8,500,16,Intel Core i7,136,Mac Os,MAYTECH,Apple
Casper Excalibur G770.1245-bfl0x-b Intel Core I5-12450h 16gb Ram 1tb Ssd 4gb Rtx3050tý Freedos G770.1245-BFL0X-B ,20099,5.0,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
Dell Xps 17 9720 I9-12900hk 64gb 2tb Ssd 6gb Rtx3060 17 Uhd+ Touch Windows 11 Pro Xps179720adlp2100 XPS179720ADLP2100 ,88659,4.0,500,16,Intel Core i7,136,Free Dos,Ebrar Bilgisayar,Dell
EFS TEKNOLOJÝ 8307 Intel I5 9400f Ýþlemci 8 Gb Ram 240 Gb Ssd Gtx 750ti E.k. Rainbow Rgb Oyuncu Kasasý GAMECASE8307 ,8999,4.0,500,8,Intel Core i7,136,Free Dos,efs teknoloji,EFS TEKNOLOJÝ
"HP 240 G9 Intel Core I5 1235u 16gb 512gb Ssd Freedos 14"" Fhd 6q8l9es06 6Q8L9ES06 ",119999,1.0,500,16,Intel Core i7,136,Free Dos,Elmacýk,HP
DMC 99x (pubggta 5) I7 86016gb Ram256gb Ssd4gb Gt740 Masaüstü Oyuncu Bilgisayarý 033254 ,5199,4.8,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
Casper Excalibur G770.1245-8vh0t-b Intel Core I5-12450h 8 Gb Ram 500 Gb Ssd 4gb Gtx 1650 Windows 11 G770.1245-8VH0T-B ,16000,4.6,500,16,Intel Core i7,136,Free Dos,MediaMarkt,Casper
"LENOVO V15 82kb00gqtxx I5-1135g7 16gb 256gb Ssd Geforce Mx350 2gb Gddr5 15.6"" Fhd Freedos Bilgisayar. 82KB00GQTXX ",12488,4.0,500,16,Intel Core i7,136,Free Dos,eBilgisayarci,LENOVO
BigGameX Intel Core I3 10100f Gddr6 Rtx 3060 12gb 192 Bit 32gb Ddr4 Ram /512gb Ssd Oyuncu RM15 ,15149,5.0,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Gamepage Viper X50 I5-3470 8gb 240gb 1tb Rx550 4gb 23.8"" Curved Masaüstü Oyuncu Bilgisayar GMP-RG50 ",10740,5.0,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"Monster Abra A5 V19.1 Intel Core I5-12500h 8 Gb Ram 500gb Ssd 4gb Gtx1650 Freedos 156"" Fhd 144hz ABRA A5 V19.1 ",17159,4.7,500,16,Intel Core i7,136,Free Dos,Monster Notebook,Monster
Casper Excalibur G770.1245-dfl0r-b Intel Core I5-12450h 32gb Ram 1tb Ssd 4gb Rtx3050tý Windows 11 Pro G770.1245-DFL0R-B ,23899,5.0,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
"ASUS Rog Strix G16 G614jv-n3159 Intel Core I7 13650hx 16gb 512gb Ssd R4060 165 Hz Freedos 16"" Fhd+ G614JV-N3159 ",37999,4.0,500,16,Intel Core i7,136,Free Dos,Teknorya,ASUS
RAMTECH Fullforce Ff84 I5 10400f 16gb Ram 480gb Ssd 1tb Hdd 4gb Gtx1650 Oyuncu Masaüstü Bilgisayar FF84/10400F ,11449,4.0,500,16,Intel Core i7,136,Free Dos,ramtechdonanim,RAMTECH
"LENOVO Legion 5 I7-11600h 32gb 1tb Ssd 6 Gb Rtx3060 15.6"" Wqhd Fdos 82jh002jtx024 82JH002JTX024 ",344999,4.0,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
"Zeiron Legend X99 Ryzen 5 3600 32gb 512gb M.2 Ssd+3tb Rtx3050 27"" 165hz Oyuncu Masaüstü Bilgisayarý ZRN-LGDX99 ",18964,5.0,500,8,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"BigGameX Aizen Vk53 I5-3470 16gb Ram 1tb Hdd 256gb Ssd Gtx 1050ti 4gb 23.8"" Masaüstü Oyuncu Bilgisayarý VK53 ",10649,4.0,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Zeiron Wizard X70 Ryzen 5 5600x 32gb 256gb M.2 Ssd+1tb Rtx3050 24"" 165hz Oyuncu Masaüstü Bilgisayarý ZRN-WZDX70 ",18683,4.9,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Casper Excalibur G770.1265-exj0x-b Intel Core I7-12650h 64gb Ram 2tb Ssd 4gb Rtx3050 Freedos G770.1265-EXJ0X-B ,26799,4.0,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
"ASUS X415ea-eb976 I5-1135g7 8gb 256ssd 14"" Fullhd Freedos Taþýnabilir Bilgisayar T13857 ",10989,4.3,500,16,Intel Core i7,136,Free Dos,TeknoSAR,ASUS
"Apple Imac I5 3.3ghz 8gb 512gb Ssd Radeon Pro 5300 Macos 27"" 5k Retina All In One Bilgisayar MXWU2TU/A ",40499,5.0,500,16,Intel Core i7,136,Free Dos,MAT Online,Apple
DRAGOS Drx2736 I5 13600kf 32gb Ram 1tb M.2 Nvme Ssd 8gb Rtx3050 Masaüstü Oyuncu Bilgisayarý ATM00005022 ,30997,4.0,500,16,Intel Core i7,136,Mac Os,Atom Biliþim,DRAGOS
"Gamepage Magic X60 I5-3470 16gb 256gb 1tb Gtx1050ti 23.8"" Oyuncu Masaüstü Bilgisayar GMP-MGX60 ",11399,5.0,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
DMC N57x I5 2400 3.10 Ghz16gb Ram 256gb Ssd4gb Gt73019monitör Masaüstü Oyun Bilgisayarý 0388 ,6499,5.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Apple Macbook Pro M2 Çip 8c Cpu 10c Gpu 16gb 512 Gb Ssd 13.3"" Wqxga Macos Uzay Grisi Z16SM216512-TQ6 ",36499,4.0,500,16,Intel Core i7,136,Mac Os,Alsambunu,Apple
MSI Mag Codex X5 12tj-1074mys I9-12900k 32gb Ddr4 2tb Ssd+2tb Hdd Rtx3090 Gddr6 24gb W11 Sýyah Pc TYC00719999258D1676106210824 ,89988,4.0,500,16,Intel Core i7,136,Free Dos,DEY ELEKTRONÝK,MSI
"Gamepage Magic X80 I5-3470 16gb 256gb Ssd 1tb Hdd Gtx1050ti 23.8"" Curved Masaüstü Oyuncu Bilgisayar GMP-MGX80 ",9993,4.6,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
Casper Excalibur G770.1265-bfj0x-b Intel Core I7-12650h 16gb Ram 1tb Ssd 4gb Rtx3050 Freedos G770.1265-BFJ0X-B ,21599,4.8,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
"Zeiron Afx25 Ryzen 5 3600 8gb 256gb+500gb Rx550 4gb 23.8"" Curved Oyuncu Bilgisayarý ZRN-AFX25 ",11611,5.0,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"LENOVO Ideapad Gaming 3 Intel Core I7 11390h 16gb 512gb Ssd Rtx 3050ti Freedos 15.6"" Fhd 82K100KDTX ",24499,4.7,500,16,Intel Core i7,136,Free Dos,Gti Biliþim,LENOVO
MSI BRAVO 15 B5DD-210TR R7-5800H 16GB DDR4 RX5500M GDDR6 4GB 512GB SSD 15.6 FHD 144Hz W11 T12973 ,23999,5.0,500,8,Intel Core i7,136,Free Dos,LAVÝN TEKNOLOJÝ,MSI
"ASUS Rog Strýx Scar 15 G533zm-es93-i9-12900h-15.6""-16gb-512gb-rtx3060-q Us Ing. Klavye-1 Yýl Garanti G533ZM-ES93 ",39710,4.0,500,16,Intel Core i7,136,Free Dos,Techmind,ASUS
MSI PRESTIGE 14 EVO A12M-023TR I7-1280P 16GB LPDDR4 UMA 1TB SSD 14 FHD W11 KOYU GRI ,23990,4.0,500,16,Intel Core i7,136,Free Dos,UKS Türkiye,MSI
ASUS X571lý-al078 I7-10750h 16gb 512gb Ssd 4gb Gtx1650ti 15.6 Inç Freedos Taþýnabilir Bilgisayar 4718017728799 ,24949,5.0,500,16,Intel Core i7,136,Free Dos,Asel Net,ASUS
"ASUS Tuf Gaming Fx506lh-hn004a4 Intel Core I5 10300h 16gb 512gb Ssd 144hz Gtx1650 Fdos 15.6"" HN004A4 ",16987,4.9,500,16,Intel Core i7,136,Free Dos,ARCADÝA E-TÝCARET TEKNOLOJÝ SAN VE TÝC L,ASUS
"Casper Nirvana C370.4020-4C00B Intel Celeron N4020 4GB RAM 120GB SSD Windows 11 Home 15.6"" HD ",5699,3.7,500,16,Intel Core i7,136,Free Dos,Casper,Casper
"Zeiron Ptx95 Ryzen 5 3600 32gb 512gb M.2+1tb Gtx1660 Super 27"" 165hz Oyuncu Masaüstü Bilgisayarý ZRN-PTX95 ",18249,5.0,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Samsung Note 10 Lite 128 Gb TYC00681452084 ,14900,4.0,500,16,Intel Core i7,136,Free Dos,Inancteknoloji,Samsung
"Gamepage Rm60 I5-3470 16gb 1tb Hdd+256gb Ssd 4gb Gt730 23.8"" Oyuncu Masaüstü Bilgisayarý GMP-GM40 ",7493,4.7,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
DMC 135x (PUBGGTA 5) I7 860 16gb256gb Ssd 500gb Hdd4gb Gt740 E-kartýmasaüstü Oyuncu Bilgisayarý 0082 ,5599,5.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
IZOLY Witcherxl I5-10400f 16gb 512gb Nvme Gtx1660s 6gb Oyuncu Masaüstü Bilgisayarý Ýzoly WitcherXL ,15779,5.0,500,16,Intel Core i7,136,Free Dos,Ýzoly,IZOLY
"DMC N84x (PUBGGTA 5) I7-86016gb Ram1tb Hd 128gb Ssd4gb Gtx750ti24""oyuncu Masaüstü Bilgisayar 3340 ",9899,5.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
Monster Tulpar T7 V21.8 Intel Core I7 11800h 16gb 500gb Ssd Rtx3070 Freedos 17.3 Qhd ,36999,4.6,500,16,Intel Core i7,136,Free Dos,Monster Notebook,Monster
Dell Vostro 3510 I3-1115g4 16 Gb 256 Gb Ssd 15.6 Hd Freedos N1823vn351002 N1823VN351002 ,9785,4.0,500,16,Intel Core i7,136,Free Dos,notebookstore,Dell
MSI STEALTH GS77 12UHS-081TR I7-12700H 32GB DDR5 RTX3080TI GDDR6 16GB 2TB SSD 17.3 UHD 120HZ W11 ,106339,5.0,500,16,Intel Core i7,136,Free Dos,Birnumara,MSI
TURBOX Tx1225 I3 530 4gb Ram 128gb Ssd 2gb Ekran Kartý 19.5 Monitör Masaüstü Bilgisayar ATM00001558 ,4412,4.0,500,16,Intel Core i7,136,Free Dos,Atom Biliþim,TURBOX
DMC 160x (PUBGGTA 5) Amd Reyzen 7 5700g16gb Ram512gb Ssdvega 823.8masaüstü Oyuncu Bilgisayarý 0304 ,14999,4.0,500,8,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"DMC N146x (GTA 5) I7-8608gb Ram256gb Ssd4gb Gt74024""oyuncu Masaüstü Bilgisayarý 3341 ",7569,4.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
BigGameX Tr43 I5 3470 16gb Ram 512gb Ssd 6gb Gtx 1660 Super 23.8 144hz Oyuncu Bilgisayarý TR43 ,11399,5.0,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"LENOVO Thinkpad E15 Gen 2 I7-1165g7 32gb 1tb Ssd 2gb Mx450 Freedos 15.6"" Fhd 20tds02vtx008 20TDS02VTX008 ",22597,5.0,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
ASUS Vivobook Yen-k513ep-l1745w Intel I5 1135g7 8gb 512ssd 15.6 W10 K513EP-L1745W ,14500,4.0,500,16,Intel Core i7,136,Free Dos,FUGATEK,ASUS
BigGameX Aizen I5-3470 16gb Ram 1tb Hdd 4gb 128 Bit Rx550 Ekran Kartý Oyuncu Masaüstü Bilgisayarý GX64 ,5999,4.8,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
BigGameX Mt68 Ryzen 5 3600 32gb 256gb Ssd 500gb Hdd 4gb Rx550 23.8 144hz Masaüstü Oyuncu Bilgisayarý MT68 ,13349,4.4,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
ASUS Tuf Gamýng F15 Fx506hc-hn375 Intel Intel Core I5-11400h 8gb Ddr4 512gb Pcýe Ssd FX506HC-HN375 ,22999,4.0,500,16,Intel Core i7,136,Free Dos,erateknoloji,ASUS
"LENOVO Mws Thinkpad P14s G2 I7-1165g7 32gb 1tb Ssd 14""fhd 4gb T500 W11h Iþ Istasyonu 20vx003vtx018 20VX003VTX018 ",324999,4.0,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
"Zeiron Tx80 I7-860 16gb Ram 256gb Ssd Gt730 24"" Curved Oyuncu Masaüstü Bilgisayarý ZRN-TX80 ",6836,4.6,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"WARBOX Raze Pro I5 650 8gb Ram 128gb Ssd 250gb Hdd R7 240-4gb E.kartý 21.5"" Fhd Monitör WXL03 ",5458,5.0,500,16,Intel Core i7,136,Free Dos,Teknoloji Outlet,WARBOX
Hometech Alfa 430c Celeron N4020-4gb-128gb Emmc-14inc-w10 31.8049 ,4500,4.2,500,16,Intel Core i7,136,Free Dos,Mobil Grup Marketing,Hometech
"LENOVO IdeaPad Gaming 3 82K201XDTX Ryzen 5 16GB 256 GB SSD RTX 3050TI 15.6"" FHD FreeDos Dizüstü Bilgisayar ",19019,4.0,500,16,Intel Core i7,136,Free Dos,Sepetist,LENOVO
"Monster Abra A5 V19.4.5 Intel Core I5-12500h 16gb Ram 500gb Ssd 4gb Rtx 3050 Freedos 156"" Fhd 144 Hz ",19499,4.8,500,16,Intel Core i7,136,Free Dos,Monster Notebook,Monster
BigGameX I5-10400f | 32gb Ddr4 Ram | 512gb Ssd | Gtx1050ti Argb Oyuncu Bilgisayarý x03 ,10899,5.0,500,16,Intel Core i7,136,Free Dos,Wonpe,BigGameX
DMC 012x ( Gta 5) I7 86016gb Ram256gb Ssd 500gb Hdd4gb R7240238 Masaüstü Oyuncu Bilgisayarý 0141 ,8249,4.2,500,8,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"LENOVO Ideapad Flex 5 Dizüstü Bilgisayar 14"" Fhd Intel Core I5-1135g7 16gb Ram 512gb Ssd Nvýdýa 2.100.07.0112 ",20994,4.0,500,16,Intel Core i7,136,Free Dos,Emperor Teknoloji,LENOVO
"LENOVO Ideapad 3 Amd Ryzen 7 5700u 8gb 512gb Ssd Freedos 15.6"" 82ku00vntx ",10929,4.2,500,16,Intel Core i7,136,Free Dos,websinial,LENOVO
MSI MAG INFINITE S3 11TG-027XTR I5-11400F 8GB 512GB SSD RTX3060TI 8GB LHR DOS SIYAH GAMING PC ,27499,4.0,500,16,Intel Core i7,136,Free Dos,Karinabiliþim,MSI
Zeiron Apx80 Ryzen 5 3600 16gb 240gb + 1tb Rx550 Freedos Oyun Pc ZRN-APX80 ,9449,4.5,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Monster Tulpar T5 V21.7 Intel Core I7-11800h 16gb Ram 500gb Ssd 8gb Rtx3070 Freedos 15.6 Qhd 165hz ,33499,4.8,500,16,Intel Core i7,136,Free Dos,Monster Notebook,Monster
"Monster Abra A7 V13.2.3 Intel Core I5-11400h 16gb Ram 500gb Ssd 4gb Rtx3050ti Freedos 17.3"" Fhd 144hz ABRA A7 V13.2.3 ",199989,4.7,500,16,Intel Core i7,136,Free Dos,Trendyol,Monster
Casper Excalibur G770.1245-DFH0X-B Intel Core i5-12450H 32GB RAM 1TB SSD 4GB GTX 1650 Freedos ,18899,5.0,500,16,Intel Core i7,136,Free Dos,EXCALIBUR,Casper
"Zeiron Rx44 Plus I5-3470 16gb 1tb+240gb Gt730 23.8"" Dual Curved Oyuncu Bilgisayarý ZRN-RX44P ",10795,3.6,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Apple MacBook Pro 14 M2 PRO 16GB 512GB SSD Silver Laptop (Apple Türkiye Garantili) MPHH3TU/A ,48989,5.0,500,16,Intel Core i7,136,Mac Os,GpnTeknoloji,Apple
Dell G15 5511 I5-11400h 8gb Ram 256gb Ssd 4gb Rtx3050 15.6 Inç Fhd 120hz G1555112400u G1555112400U ,15499,3.9,500,16,Intel Core i7,136,Free Dos,GpnTeknoloji,Dell
"Excalibur G900.1160-bv60x-b Intel Core I7 11600h 16gb 500gb Ssd Rtx3060 Freedos 15.6"" Fhd G900.1160-BV60X-B ",25999,4.0,500,16,Intel Core i7,136,Free Dos,TeknoSAR,Excalibur
"IZOLY King I7-860 16gb 256gb Ssd R7 240 4gb 24"" Oyuncu Bilgisayarý ST998630 ",7973,4.0,500,16,Intel Core i7,136,Free Dos,Ýzoly,IZOLY
Casper Nirvana S500.1135-8v00x-g-f Intel 11.nesil I5-1135g7 8gb Ram 500gb Nvme Ssd Freedos. S500.1135-8V00X-G-F ,12299,3.8,500,16,Intel Core i7,136,Free Dos,SERHAT BiLGÝSAYAR,Casper
Zeiron Omen X60 I5-3470 16gb Ram 256gb Ssd Rx550 4gb Oyuncu Masaüstü Bilgisayar ZRN-OMX60 ,5799,4.0,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Zeiron Acx40 Ryzen 5 5500 32gb 512gb Nvme M.2 Ssd Gtx1050ti Oyuncu Masaüstü Bilgisayar ZRN-ACX40 ,11649,4.0,500,8,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"ASUS Rog Strýx G17 G733zs-kh025 Intel I9-12900h 16gb Ddr5 1tb Ssd 8gb Rtx3080 173"" Fhd 360hz Fdos G733ZS-KH025 ",82999,5.0,500,16,Intel Core i7,136,Free Dos,indirimdehepsi,ASUS
"Gamepage Magic X70 I5-3470 16gb 256gb 1tb Gtx1050ti 23.8"" Curved Oyuncu Masaüstü Bilgisayar GMP-MGX70 ",10302,4.6,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"TURBOX Tx45 I7 860 8gb Ram 256gb Ssd 4gb Ek. 23.8"" Curved Masaüstü Oyun Pc Bilgisayarý ATM9918415 ",7394,4.3,500,16,Intel Core i7,136,Free Dos,Atom Biliþim,TURBOX
"LENOVO Thinkpad E14 Gen 3 Amd Ryzen 7-5700u 16gb 512gb Ssd Freedos 14""fhd 20y7004etx 20Y7004ETX ",166499,4.0,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
"ASUS X515jf-br229t01 I5-1035g1 8gb 256ssd Mx130 15.6"" Hd W10h Taþýnabilir Bilgisayar T19910A ",12349,4.0,500,16,Intel Core i7,136,Free Dos,indirimdehepsi,ASUS
RAMTECH Fullforce Ff171 I5-10400f 16gb Ram 256gb Ssd 500gb Hdd 6gb Gtx1660s Oyuncu Pc FF171/i5-10400F ,11439,4.0,500,16,Intel Core i7,136,Free Dos,ramtechdonanim,RAMTECH
LENOVO V15 G2 R3 82kd0041tx Amd Ryzen 3 5300u 8gb 256gb Dos 15.6 Fhd 82KD0041TX ,79599,4.5,500,16,Intel Core i7,136,Free Dos,Elmacýk,LENOVO
Monster Abra A5 V19.3.9 Intel Core I7 12700h 32gb Ram 500gb Ssd Rtx 3050 Ti Freedos 156 Inç Fhd 144 Hz ABRA A5 V19.3.9 ,25699,4.0,500,16,Intel Core i7,136,Free Dos,Monster Notebook,Monster
BigGameX Rm74 I3-10100f 32gb 1tb Ssd 4gb Rx550 23.8 Curved Oyuncu Masaüstü Bilgisayarý RM74 ,11999,4.5,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
DMC N88x (GTA 5) I7-86016g Ram256gb Ssd4gb Gt74024masaüstü Oyuncu Bilgisayarý 3244 ,7699,5.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
Zeiron Afx60 Amd Ryzen 5 3600 16gb 256gb+1tb 23.8 Oyuncu Pc ZRN-AFX60 ,14299,4.0,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
ASUS Zenbook 14x Oled Um5401qa-kn245w Ryzen 5 5600h 16gb 1tb Ssd 14 Inç Wqxga+ Dokunmatik Oled Win11 UM5401QA-KN245W ,23899,4.0,500,16,Intel Core i7,136,Free Dos,Mt Biliþim,ASUS
IZOLY Edition I7 860 16gb 256gb Ssd Gt740 4gb Oyuncu Masaüstü Bilgisayarý ST02451 ,6950,5.0,500,16,Intel Core i7,136,Free Dos,Ýzoly,IZOLY
DRAGOS Drx3055 I9 13900k 64gb Ddr5 Ram 1tb M.2 Nvme Ssd 24gb Rtx4090 27 Curved Oyuncu Bilgisayarý ATM00005501 ,98799,4.0,500,8,Intel Core i7,136,Free Dos,Atom Biliþim,DRAGOS
BigGameX Rm53 I3-10100f 16gb 1tb Ssd 4gb Gtx 1050tý Oyuncu Masaüstü Bilgisayarý RM53 ,9999,5.0,500,16,Intel Core i7,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"LENOVO Ideapad Gaming3 Core I7-12700h 16gb 1tb Ssd Rtx 3060 6gb Fdos 15.6"" Fhd Notebook 82s900eutx 82S900EUTX ",29999,4.0,500,16,Intel Core i7,136,Free Dos,Nethouse,LENOVO
DMC N97x (gta 5) I5 347016gb Ram128gb Ssd+500gb Hdd4gb Gt73019masaüstü Oyun Bilgisayarý 3321 ,6299,4.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
ACER Nitro 5 Intel Core i5-12500H 8GB 512GB SSD 4GB RTX3050Ti Linux 15.6 FHD Gaming Laptop NH.QFLEY.004 ,18499,4.3,500,16,Intel Core i7,136,Free Dos,Trendyol,ACER
Huawei Matebook D15/ I5-1155g7 Iþlemci/8gb Ram/512gb Ssd/ 15.6 Inç/ Win 11 Laptop Mistik Gümüþ 1226692 ,12480,4.0,500,16,Intel Core i7,136,Free Dos,Technohayy,Huawei
"ASUS Laptop X515ja-br1968t I3-1005g1 4gb Ram 256gb Ssd 15.6"" W10 Notebook 125034184 ",8599,4.7,500,16,Intel Core i7,136,Free Dos,Rosas,ASUS
"RAMTECH Dg121 I3-2120 16gb Ram 256gb Ssd 320gb Hdd R7-240-4gb 19"" Oyuncu Pc DG121/Ma01 ",5449,5.0,500,16,Intel Core i7,136,Free Dos,ramtechdonanim,RAMTECH
"DMC N38X (GTA 5) Ý5-3470 (4 Çekirdek) 16gb Ram256gb Ssd4gb Gt73019""Masaüstü Oyuncu Bilgisayarý 0553 ",6499,4.9,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
LENOVO Ideapad 3 15alc6 Amd Ryzen 5 5500u 8gb/256gb Ssd Notebook 82ku0117tx 82KU0117TX ,10749,4.8,500,16,Intel Core i7,136,Free Dos,Ahidenal,LENOVO
"Zeiron Amx25 Amd Ryzen 5 3600 16gb 240gb 1tb Rx550 4gb 23.8"" Oyuncu Masaüstü Bilgisayarý ZRN-AMX25 ",12699,4.8,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"Everest Everbook Eb-21a7 I5-1135g7 16gb 256ssd 15.6"" Fullhd Freedos Taþýnabilir Bilgisayar T16939G ",9949,4.7,500,16,Intel Core i7,136,Free Dos,Teknoraks,Everest
"Huawei Matebook D 14 Amd Ryzen 7 3700u 8gb 512gb Ssd Windows 11 Home 14"" Fhd Taþýnabilir Bilgisayar HMBD148512 ",23499,4.0,500,16,Intel Core i7,136,Free Dos,UKS Türkiye,Huawei
"HP 250 G9 6q8m8es02 I7-1255u 16gb 512ssd 15.6"" Fullhd Freedos Taþýnabilir Bilgisayar T16192B ",141999,4.8,500,16,Intel Core i7,136,Free Dos,Elmacýk,HP
Casper Nirvana C600.1135-8v00x-g-f Intel Core I5-1135g7 8gb Ram 500 Nvme Ssd Freedos C600.1135-8V00X-G-F ,10599,4.0,500,16,Intel Core i7,136,Free Dos,MRT STORE,Casper
IZOLY N13s Ti I5-3470 16gb 256gb Rx 580 8gb Oyuncu Masaüstü Bilgisayarý ST03004 ,8499,4.7,500,16,Intel Core i7,136,Free Dos,Ýzoly,IZOLY
LENOVO Legion 5i 15.6 144hz Ips I5 10300h 8gb Ddr4 256gb M2 Rtx 2060 Win 10 Ingilizce Klavye 81Y6005TUK ,22890,4.0,500,16,Intel Core i7,136,Free Dos,ÝNVENTA,LENOVO
